user_pseudo_id,event_date,event_timestamp,event_name,product_id,price,currency,validated,type,value
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529835837180109,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529835896741133,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529835958906168,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529836158076215,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529836262896263,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529836289491239,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529836470697312,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529836505521336,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529836594036390,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529836676461413,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529836728360035,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529844779979039,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529844915193074,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529845218442176,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529845325144031,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529845552841045,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529845613812068,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529846150457176,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529855171344020,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529855272316043,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529855309734078,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529855504778127,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529855624983008,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529855892131539,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529855957359587,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529856055695008,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529856196722057,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529856262636106,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529856392444180,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529856459896240,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529856547499323,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529856662460372,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529856782956421,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529856950475532,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529861159804027,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529861220362064,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529861329099148,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529861331746124,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529861538767034,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529861562355060,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529861685267128,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529861835537195,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529862928736019,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529862997373108,ad_reward,,,,,Steps,5.0
0393E8CD10D9BAF3E2F06D31395151E6,20180624,1529863164188067,ad_reward,,,,,Steps,5.0
03D09EC0E7D363DD6E6F8E96E71EF821,20180628,1530208415475048,ad_reward,,,,,Steps,2.0
053FFBAB6879C1E7E1915E40C191F61D,20180722,1532245116046084,ad_reward,,,,,Steps,5.0
060D19333BDE9DED4C0B12F16CB944C1,20180625,1529977196100031,ad_reward,,,,,Steps,5.0
062964F7169622E4AEC91756FFB8261B,20180710,1531280701254067,ad_reward,,,,,Steps,2.0
062964F7169622E4AEC91756FFB8261B,20180710,1531280873286117,ad_reward,,,,,Steps,2.0
062964F7169622E4AEC91756FFB8261B,20180712,1531451584970219,ad_reward,,,,,Steps,2.0
062964F7169622E4AEC91756FFB8261B,20180712,1531451774623269,ad_reward,,,,,Steps,2.0
062964F7169622E4AEC91756FFB8261B,20180712,1531451835595297,ad_reward,,,,,Steps,2.0
062964F7169622E4AEC91756FFB8261B,20180712,1531451876829325,ad_reward,,,,,Steps,2.0
062964F7169622E4AEC91756FFB8261B,20180712,1531452048468367,ad_reward,,,,,Steps,2.0
062964F7169622E4AEC91756FFB8261B,20180712,1531452077285424,ad_reward,,,,,Steps,2.0
062964F7169622E4AEC91756FFB8261B,20180712,1531452091560396,ad_reward,,,,,Steps,2.0
062964F7169622E4AEC91756FFB8261B,20180712,1531452168153476,ad_reward,,,,,Steps,2.0
062964F7169622E4AEC91756FFB8261B,20180712,1531452251925504,ad_reward,,,,,Steps,2.0
062964F7169622E4AEC91756FFB8261B,20180712,1531452280628533,ad_reward,,,,,Steps,2.0
062964F7169622E4AEC91756FFB8261B,20180712,1531452351624562,ad_reward,,,,,Steps,2.0
062964F7169622E4AEC91756FFB8261B,20180712,1531452541907015,ad_reward,,,,,Steps,2.0
06620D97BAC22D30DDE66F80BC5E7EA3,20180830,1535671585037000,ad_reward,,,,,Steps,5.0
06E860725EBA5AC36346CB0C961AC6EC,20180630,1530393995505034,ad_reward,,,,,Steps,5.0
07AC6E7F50CC5A3D9991DC220B5F92A1,20180630,1530378201718068,ad_reward,,,,,Steps,2.0
083FD14A74166E944901279BE6BF56E6,20181002,1538502396670000,ad_reward,,,,,Steps,5.0
083FD14A74166E944901279BE6BF56E6,20181002,1538502535585000,ad_reward,,,,,Steps,5.0
08A61EDE0AB5410B3B45FCB3E146C398,20180724,1532475953806000,ad_reward,,,,,Steps,5.0
08A61EDE0AB5410B3B45FCB3E146C398,20180724,1532476230472000,ad_reward,,,,,Steps,5.0
08A61EDE0AB5410B3B45FCB3E146C398,20180724,1532476569122000,ad_reward,,,,,Steps,5.0
08A61EDE0AB5410B3B45FCB3E146C398,20180724,1532476645908000,ad_reward,,,,,Steps,5.0
08D399C66188D9A356AFAD5E2B2BA45E,20180619,1529468320229109,ad_reward,,,,,,1.0
08D399C66188D9A356AFAD5E2B2BA45E,20180620,1529557006130045,ad_reward,,,,,,1.0
08D399C66188D9A356AFAD5E2B2BA45E,20180621,1529586005413025,ad_reward,,,,,,1.0
08D399C66188D9A356AFAD5E2B2BA45E,20180621,1529639778804070,ad_reward,,,,,,1.0
08D399C66188D9A356AFAD5E2B2BA45E,20180621,1529640065839007,ad_reward,,,,,,1.0
08D399C66188D9A356AFAD5E2B2BA45E,20180621,1529640670938156,ad_reward,,,,,,1.0
08D399C66188D9A356AFAD5E2B2BA45E,20180622,1529731407426034,ad_reward,,,,,,1.0
08D399C66188D9A356AFAD5E2B2BA45E,20180623,1529747578449019,ad_reward,,,,,,1.0
08D399C66188D9A356AFAD5E2B2BA45E,20180627,1530107057024035,ad_reward,,,,,,1.0
08D399C66188D9A356AFAD5E2B2BA45E,20180628,1530180540663029,ad_reward,,,,,,1.0
08D399C66188D9A356AFAD5E2B2BA45E,20180628,1530188407758029,ad_reward,,,,,,1.0
08D399C66188D9A356AFAD5E2B2BA45E,20180628,1530240639738044,ad_reward,,,,,,1.0
08D399C66188D9A356AFAD5E2B2BA45E,20180628,1530244942242013,ad_reward,,,,,,1.0
08D399C66188D9A356AFAD5E2B2BA45E,20180628,1530249861100093,ad_reward,,,,,,1.0
08D399C66188D9A356AFAD5E2B2BA45E,20180702,1530529044205047,ad_reward,,,,,,1.0
08D399C66188D9A356AFAD5E2B2BA45E,20180703,1530615018308025,ad_reward,,,,,,1.0
08D399C66188D9A356AFAD5E2B2BA45E,20180704,1530758604405094,ad_reward,,,,,,1.0
08D399C66188D9A356AFAD5E2B2BA45E,20180704,1530762483715000,ad_reward,,,,,,1.0
093642BD46204EB5F950303CE696BC18,20180630,1530385598194118,ad_reward,,,,,Steps,5.0
093642BD46204EB5F950303CE696BC18,20180630,1530386035549023,ad_reward,,,,,Steps,5.0
093642BD46204EB5F950303CE696BC18,20180702,1530537617789000,ad_reward,,,,,Steps,5.0
093E3E8BB59252BCD92BA5B7EAE55BBD,20180808,1533766791892000,ad_reward,,,,,Steps,5.0
0B74484DD41F519B4810A14A953CAA18,20180727,1532676555919019,ad_reward,,,,,Steps,5.0
0B74484DD41F519B4810A14A953CAA18,20180727,1532754929777000,ad_reward,,,,,Steps,5.0
0B74484DD41F519B4810A14A953CAA18,20180727,1532755461239000,ad_reward,,,,,Steps,5.0
0B74484DD41F519B4810A14A953CAA18,20180810,1533964751014000,ad_reward,,,,,Steps,5.0
0B74484DD41F519B4810A14A953CAA18,20180826,1535293763389000,ad_reward,,,,,Steps,5.0
0B74484DD41F519B4810A14A953CAA18,20180829,1535527303115000,ad_reward,,,,,Steps,5.0
0C0803BC7D87E45A797914F9DAACD364,20180810,1533924960428029,ad_reward,,,,,Steps,5.0
0C0803BC7D87E45A797914F9DAACD364,20180810,1533925031587027,ad_reward,,,,,Steps,5.0
0C0803BC7D87E45A797914F9DAACD364,20180810,1533925396637084,ad_reward,,,,,Steps,5.0
0C0803BC7D87E45A797914F9DAACD364,20180810,1533925515155017,ad_reward,,,,,Steps,5.0
0C612533A4A60DD902F404C8F47FC79D,20180625,1529978707927034,ad_reward,,,,,Steps,2.0
0CFD16A46A05B5BD29D3A37284B94CBB,20180804,1533410798954000,ad_reward,,,,,Steps,5.0
0E37B2880EC8268C7E05E66B0FC00CF2,20180724,1532482954650026,ad_reward,,,,,Steps,5.0
0E37B2880EC8268C7E05E66B0FC00CF2,20180724,1532483208580090,ad_reward,,,,,Steps,5.0
0E37B2880EC8268C7E05E66B0FC00CF2,20180724,1532483539746025,ad_reward,,,,,Steps,5.0
0E37B2880EC8268C7E05E66B0FC00CF2,20180724,1532483871799023,ad_reward,,,,,Steps,5.0
0E37B2880EC8268C7E05E66B0FC00CF2,20180724,1532484041745025,ad_reward,,,,,Steps,5.0
0E37B2880EC8268C7E05E66B0FC00CF2,20180724,1532484087934015,ad_reward,,,,,Steps,5.0
0E37B2880EC8268C7E05E66B0FC00CF2,20180724,1532484321090022,ad_reward,,,,,Steps,5.0
0E853AAD79400923D81817403C63B208,20180619,1529426119517058,ad_reward,,,,,Steps,2.0
0E853AAD79400923D81817403C63B208,20180619,1529426200050142,ad_reward,,,,,Steps,2.0
0E853AAD79400923D81817403C63B208,20180625,1529923209250013,ad_reward,,,,,Steps,2.0
0E853AAD79400923D81817403C63B208,20180625,1529927134593013,ad_reward,,,,,Steps,2.0
0E853AAD79400923D81817403C63B208,20180625,1529927242302065,ad_reward,,,,,Steps,2.0
0E853AAD79400923D81817403C63B208,20180625,1529937764236013,ad_reward,,,,,Steps,2.0
0E853AAD79400923D81817403C63B208,20180625,1529937853763071,ad_reward,,,,,Steps,2.0
0E853AAD79400923D81817403C63B208,20180626,1530032831965013,ad_reward,,,,,Steps,2.0
0E853AAD79400923D81817403C63B208,20180626,1530032860989075,ad_reward,,,,,Steps,2.0
0E853AAD79400923D81817403C63B208,20180626,1530040908316000,ad_reward,,,,,Steps,2.0
0E853AAD79400923D81817403C63B208,20180628,1530192174062025,ad_reward,,,,,Steps,2.0
0E853AAD79400923D81817403C63B208,20180628,1530192200462000,ad_reward,,,,,Steps,2.0
0E853AAD79400923D81817403C63B208,20180628,1530196517114085,ad_reward,,,,,Steps,2.0
0E853AAD79400923D81817403C63B208,20180630,1530351338373013,ad_reward,,,,,Steps,2.0
0E853AAD79400923D81817403C63B208,20180630,1530351412368064,ad_reward,,,,,Steps,2.0
0E853AAD79400923D81817403C63B208,20180630,1530351431917092,ad_reward,,,,,Steps,2.0
0E853AAD79400923D81817403C63B208,20180701,1530429281763013,ad_reward,,,,,Steps,2.0
0E853AAD79400923D81817403C63B208,20180701,1530429373607014,ad_reward,,,,,Steps,2.0
0E853AAD79400923D81817403C63B208,20180701,1530443567739013,ad_reward,,,,,Steps,2.0
0E853AAD79400923D81817403C63B208,20180701,1530474919945025,ad_reward,,,,,Steps,2.0
0E853AAD79400923D81817403C63B208,20180701,1530474979296053,ad_reward,,,,,Steps,2.0
0E853AAD79400923D81817403C63B208,20180701,1530478793963013,ad_reward,,,,,Steps,2.0
0E9E1584FC0E8338E89AFC40ADA27075,20180806,1533570662127013,ad_reward,,,,,Steps,2.0
0E9E1584FC0E8338E89AFC40ADA27075,20180806,1533570763763000,ad_reward,,,,,Steps,2.0
0E9E1584FC0E8338E89AFC40ADA27075,20180806,1533570928449019,ad_reward,,,,,Steps,2.0
0E9E1584FC0E8338E89AFC40ADA27075,20180806,1533571037636000,ad_reward,,,,,Steps,2.0
0E9E1584FC0E8338E89AFC40ADA27075,20180806,1533571184335075,ad_reward,,,,,Steps,2.0
0F196FC62639C7109787513B68D543FF,20180929,1538238902122000,ad_reward,,,,,Steps,5.0
0F5D8942B1C96254F6B7E890DF1E614E,20180925,1537859312844062,ad_reward,,,,,Steps,2.0
0FE7AA892150DE7C58D1B2988580346D,20180618,1529336940137000,ad_reward,,,,,Steps,5.0
102CC7D8CD5D3E861EACE1BAB97E61EC,20180615,1529071017962020,ad_reward,,,,,Steps,5.0
102CC7D8CD5D3E861EACE1BAB97E61EC,20180615,1529106133303198,ad_reward,,,,,Steps,5.0
102CC7D8CD5D3E861EACE1BAB97E61EC,20180706,1530909398195020,ad_reward,,,,,Steps,5.0
102CC7D8CD5D3E861EACE1BAB97E61EC,20180912,1536790315532021,ad_reward,,,,,Steps,5.0
1040DBA6B86179C04C306712B5574EB1,20180619,1529399522204019,ad_reward,,,,,Steps,5.0
1040DBA6B86179C04C306712B5574EB1,20180619,1529399581301045,ad_reward,,,,,Steps,5.0
1040DBA6B86179C04C306712B5574EB1,20180619,1529399737633081,ad_reward,,,,,Steps,5.0
1040DBA6B86179C04C306712B5574EB1,20180619,1529399844561108,ad_reward,,,,,Steps,5.0
1040DBA6B86179C04C306712B5574EB1,20180619,1529400171508145,ad_reward,,,,,Steps,5.0
1040DBA6B86179C04C306712B5574EB1,20180619,1529400234034174,ad_reward,,,,,Steps,5.0
11A3238DEAD2345528E617ACC82D2027,20181001,1538412993281092,ad_reward,,,,,Steps,5.0
11A3238DEAD2345528E617ACC82D2027,20181003,1538574373476038,ad_reward,,,,,Steps,5.0
11A3238DEAD2345528E617ACC82D2027,20181003,1538618410921058,ad_reward,,,,,Steps,5.0
12A3E953225ADC9B643F2594F791491F,20180615,1529080111879000,ad_reward,,,,,Steps,5.0
13524092E785CA3DBE2A03A2B5B2EFA5,20180813,1534219625190000,ad_reward,,,,,Steps,5.0
13AC12EF4C6A0EAF72795F720752AD98,20180828,1535522039008000,ad_reward,,,,,Steps,5.0
13AC12EF4C6A0EAF72795F720752AD98,20180831,1535763268437000,ad_reward,,,,,Steps,5.0
15955C2770D8FE60B329BCD0805BB35E,20180618,1529391612128021,ad_reward,,,,,Steps,5.0
1608F85B710EC4AE0024BB8A1C339071,20180811,1534029358891165,ad_reward,,,,,Steps,5.0
1739B4C38E25048BC220EB3AD19AA0FB,20180722,1532271300371008,ad_reward,,,,,Steps,5.0
175AEE22E34051C883F76BD73422AC72,20180612,1528840939673028,ad_reward,,,,,Steps,2.0
175AEE22E34051C883F76BD73422AC72,20180612,1528840971334035,ad_reward,,,,,Steps,2.0
175AEE22E34051C883F76BD73422AC72,20180614,1529011030386051,ad_reward,,,,,Steps,2.0
175AEE22E34051C883F76BD73422AC72,20180615,1529077783649085,ad_reward,,,,,Steps,2.0
175AEE22E34051C883F76BD73422AC72,20180615,1529077829369045,ad_reward,,,,,Steps,2.0
175AEE22E34051C883F76BD73422AC72,20180830,1535698122103026,ad_reward,,,,,Steps,2.0
175AEE22E34051C883F76BD73422AC72,20180830,1535698195552091,ad_reward,,,,,Steps,2.0
175AEE22E34051C883F76BD73422AC72,20180904,1536082071410022,ad_reward,,,,,Steps,2.0
175AEE22E34051C883F76BD73422AC72,20180906,1536270117661046,ad_reward,,,,,Steps,2.0
175AEE22E34051C883F76BD73422AC72,20180906,1536270196588047,ad_reward,,,,,Steps,2.0
175AEE22E34051C883F76BD73422AC72,20180911,1536702741350013,ad_reward,,,,,Steps,2.0
175AEE22E34051C883F76BD73422AC72,20180915,1537048544686000,ad_reward,,,,,Steps,2.0
175AEE22E34051C883F76BD73422AC72,20180918,1537254850172047,ad_reward,,,,,Steps,2.0
175AEE22E34051C883F76BD73422AC72,20180922,1537652736301000,ad_reward,,,,,Steps,2.0
175AEE22E34051C883F76BD73422AC72,20180929,1538212110116015,ad_reward,,,,,Steps,2.0
175AEE22E34051C883F76BD73422AC72,20180929,1538212193336053,ad_reward,,,,,Steps,2.0
1764DE126468943A92164D6E0063E36B,20180628,1530235275743000,in_app_purchase,remove_ads,0.99,USD,1,,990000.0
187F3053F04D9D7EF93DF21DBDB59684,20180702,1530553534093197,ad_reward,,,,,Steps,5.0
187F3053F04D9D7EF93DF21DBDB59684,20180712,1531450520638129,ad_reward,,,,,Steps,5.0
189847C4C8137003FFC03E59139A9B57,20180616,1529153215001089,ad_reward,,,,,Steps,2.0
189847C4C8137003FFC03E59139A9B57,20180616,1529153269996119,ad_reward,,,,,Steps,2.0
18CB1F3F03C919DE0D79B07F291F7DB2,20180626,1530061771028000,in_app_purchase,extra_steps_pack_3,4.99,USD,1,,4990000.0
18EC2B6332FE31C3B66AEE0C7C43D3DD,20180912,1536772021113001,ad_reward,,,,,Steps,5.0
1918604BFCCA6992E962C7BE9B7737C8,20180706,1530905394212019,ad_reward,,,,,Steps,2.0
1918604BFCCA6992E962C7BE9B7737C8,20180706,1530905416760060,ad_reward,,,,,Steps,2.0
193D4BFCCCDED344EE4C2A2809BF685F,20180629,1530332053750000,ad_reward,,,,,Steps,5.0
193D4BFCCCDED344EE4C2A2809BF685F,20180629,1530332083765000,ad_reward,,,,,Steps,5.0
193D4BFCCCDED344EE4C2A2809BF685F,20180629,1530332353987000,ad_reward,,,,,Steps,5.0
19459BCAB2C300C598A15690DFCB33AF,20180911,1536672411845038,ad_reward,,,,,Steps,2.0
19459BCAB2C300C598A15690DFCB33AF,20180911,1536672434637046,ad_reward,,,,,Steps,2.0
19459BCAB2C300C598A15690DFCB33AF,20180911,1536672544859000,ad_reward,,,,,Steps,2.0
1AE32C0B80648F4516DE4830AD288E02,20180928,1538125144732028,ad_reward,,,,,Steps,2.0
1AE32C0B80648F4516DE4830AD288E02,20180928,1538125257068032,ad_reward,,,,,Steps,2.0
1BDCB994173E8A509680B6351EE6A3AE,20180912,1536807498190040,ad_reward,,,,,Steps,5.0
1C0AF5475798F990F25A06C5A162E8DF,20180730,1532963380668009,ad_reward,,,,,Steps,5.0
1C0AF5475798F990F25A06C5A162E8DF,20180730,1532984265537000,ad_reward,,,,,Steps,5.0
1C0AF5475798F990F25A06C5A162E8DF,20180730,1532984446075000,ad_reward,,,,,Steps,5.0
1C9927831BAA7A0569130EADD6320C69,20180815,1534365694967074,ad_reward,,,,,Steps,2.0
1C9FE11104D8B61FADD4BC502B7B593B,20181003,1538594529170001,ad_reward,,,,,Steps,5.0
1CFFA77ED72A9F56DC1F26007DFFC222,20180805,1533491805098015,ad_reward,,,,,Steps,2.0
1CFFA77ED72A9F56DC1F26007DFFC222,20180805,1533492121772008,ad_reward,,,,,Steps,2.0
1DF24A5BDAF61503CFBAB25C81CF7F36,20180831,1535738056653018,ad_reward,,,,,Steps,2.0
1F0D27B8A7E058446D4A6409E2E73B19,20180724,1532457819532013,ad_reward,,,,,Steps,2.0
1F23CD3D03EC2DDF33981F9B3D9F6759,20180915,1537033257098000,ad_reward,,,,,Steps,2.0
1F23CD3D03EC2DDF33981F9B3D9F6759,20180915,1537033369456000,ad_reward,,,,,Steps,2.0
1F25763EC8BCAEC7FB069E81659A2153,20180731,1533067781268033,ad_reward,,,,,Steps,5.0
1F25763EC8BCAEC7FB069E81659A2153,20180731,1533067854945055,ad_reward,,,,,Steps,5.0
1F25763EC8BCAEC7FB069E81659A2153,20180731,1533068031707020,ad_reward,,,,,Steps,5.0
20706003A6373C55EC3CA4AA47F332A3,20180619,1529468505927007,ad_reward,,,,,Steps,2.0
20A7321DA29912CBAE66BF98E85CC0C7,20181001,1538447131498046,ad_reward,,,,,Steps,2.0
20BF8AFEDA29A623F9ADE3D40EDF9491,20180619,1529473405864000,ad_reward,,,,,Steps,5.0
210C3692734E251EEF4E952BC57DD998,20180801,1533160799125000,in_app_purchase,remove_ads,3.69,AED,1,,3690000.0
210C3692734E251EEF4E952BC57DD998,20180921,1537541968828000,ad_reward,,,,,Steps,2.0
21B36187E79A2AD5BFC6C7D018CA1676,20180910,1536636547092013,ad_reward,,,,,Steps,2.0
21DA809CF1B07A7E8D2D73D9030FEEBC,20180824,1535097056903000,ad_reward,,,,,Steps,5.0
22430BD1EDFC8E2E980313F10148A53E,20180630,1530368383475130,ad_reward,,,,,,1.0
22430BD1EDFC8E2E980313F10148A53E,20180630,1530375549909182,ad_reward,,,,,,1.0
22430BD1EDFC8E2E980313F10148A53E,20180704,1530725088446000,ad_reward,,,,,Steps,5.0
22744902811A4056F2B1111F11541818,20180818,1534619372493057,ad_reward,,,,,Steps,2.0
239CC302D85E646B500B4378142B3245,20180618,1529327292019006,ad_reward,,,,,Steps,2.0
239CC302D85E646B500B4378142B3245,20180626,1530052683249013,ad_reward,,,,,Steps,2.0
23D89EE594C105BFA999295B38C80B2B,20180625,1529969258260015,ad_reward,,,,,Steps,2.0
23D89EE594C105BFA999295B38C80B2B,20180625,1529969378807111,ad_reward,,,,,Steps,2.0
248A372CD2ED3B5D62866E77AC6D661B,20180925,1537944489272000,in_app_purchase,remove_ads,0.99,USD,1,,990000.0
264749B887AA92394A2F4E449D16A9F6,20180919,1537410471184015,ad_reward,,,,,,1.0
264749B887AA92394A2F4E449D16A9F6,20180919,1537410578765008,ad_reward,,,,,,1.0
27AABF18BF07DE5DCACA40BDAFCD21E1,20180725,1532583160212071,ad_reward,,,,,Steps,5.0
27AABF18BF07DE5DCACA40BDAFCD21E1,20180726,1532671678295001,ad_reward,,,,,Steps,5.0
27AABF18BF07DE5DCACA40BDAFCD21E1,20180726,1532673611874000,ad_reward,,,,,Steps,5.0
27DF439BFD9C3BB0CB0D636030E61F57,20180825,1535208954105092,ad_reward,,,,,Steps,2.0
27E0D1C7B0A13B685AE0F2AA89B8B1A0,20180920,1537441910746000,in_app_purchase,remove_ads,120.0,JPY,1,,120000000.0
27F7286D26548767C2278621C13BDC6F,20180628,1530228820180002,ad_reward,,,,,Steps,2.0
2920B9D90561E521425DE4849FAAD1D7,20180703,1530653797493103,ad_reward,,,,,Steps,5.0
2920B9D90561E521425DE4849FAAD1D7,20180707,1531017673259008,ad_reward,,,,,Steps,5.0
295D9E24D8DE65A010313E667131EF19,20180711,1531351021602052,ad_reward,,,,,Steps,5.0
295D9E24D8DE65A010313E667131EF19,20180713,1531497807288000,ad_reward,,,,,Steps,5.0
295D9E24D8DE65A010313E667131EF19,20180713,1531529093107000,ad_reward,,,,,Steps,5.0
295D9E24D8DE65A010313E667131EF19,20180714,1531591175292144,ad_reward,,,,,Steps,5.0
29C78D355F988D6987A311DC76FF7B4E,20180926,1537994618368026,ad_reward,,,,,Steps,2.0
29C78D355F988D6987A311DC76FF7B4E,20180926,1537994811246077,ad_reward,,,,,Steps,2.0
2A0B5110E405737D03252E4149115CF0,20180613,1528901369141036,ad_reward,,,,,Steps,2.0
